"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","SOURCE","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySkyConditions","HourlySeaLevelPressure","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","Sunrise","Sunset","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","AWND","CDSD","CLDD","DSNW","HDSD","HTDD","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","REM","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","WindEquipmentChangeDate"
"72483993225","2003-07-29T23:59:00","38.69556","-121.58972","7.0","SACRAMENTO METROPOLITAN AIRPORT, CA US","SOD  ","6","","","","","","","","","","","","","","","","","0505","1920","","83","","","29.73","","10.0","18","7.0","0","102","63","170","26","0.00s","","","180","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD54524 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F):10224 HR MAX TEMP TIME (LST):1502 24 HR MIN TEMP (F): 6324 HR MIN TEMP TIME (LST):0531 AVERAGE STATION PRESSURE:29.73  PEAK WIND SPEED (MPH): 26 PEAK WIND DIR (DEG):170 PEAK WIND TIME (LST):2325  FASTEST 2MIN SPEED (MPH): 22FASTEST 2MIN DIR (DEG):180 FASTEST 2MIN TIME (LST):2332 AVERAGE WIND SPEED (MPH):10.0 24 HR AVG TEMP (F):83 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","","","","","","","","","","2008-03-19"
"72483993225","2003-07-30T23:59:00","38.69556","-121.58972","7.0","SACRAMENTO METROPOLITAN AIRPORT, CA US","SOD  ","6","","","","","","","","","","","","","","","","","0506","1919","","81","","","29.78","","13.2","16","5.0","0","93","69","210","35","0.00s","","","200","29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD54524 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 9324 HR MAX TEMP TIME (LST):1425 24 HR MIN TEMP (F): 6924 HR MIN TEMP TIME (LST):0623 AVERAGE STATION PRESSURE:29.78  PEAK WIND SPEED (MPH): 35 PEAK WIND DIR (DEG):210 PEAK WIND TIME (LST):1904  FASTEST 2MIN SPEED (MPH): 29FASTEST 2MIN DIR (DEG):200 FASTEST 2MIN TIME (LST):1904 AVERAGE WIND SPEED (MPH):13.2 24 HR AVG TEMP (F):81 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","","","","","","","","","","2008-03-19"
"72483993225","2003-07-31T23:59:00","38.69556","-121.58972","7.0","SACRAMENTO METROPOLITAN AIRPORT, CA US","SOD  ","6","","","","","","","","","","","","","","","","","0507","1918","","80","","","29.89","","9.1","15","4.1","0","92","68","200","26","0.02","","","200","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD54524 HR PRECIPITATION (IN): 0.02 24 HR MAX TEMP (F): 9224 HR MAX TEMP TIME (LST):1441 24 HR MIN TEMP (F): 6824 HR MIN TEMP TIME (LST):0405 AVERAGE STATION PRESSURE:29.89  PEAK WIND SPEED (MPH): 26 PEAK WIND DIR (DEG):200 PEAK WIND TIME (LST):1614  FASTEST 2MIN SPEED (MPH): 22FASTEST 2MIN DIR (DEG):200 FASTEST 2MIN TIME (LST):1533 AVERAGE WIND SPEED (MPH): 9.1 24 HR AVG TEMP (F):80 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00   T    T   .01  .01  .00  .00","","","","","","","","","","2008-03-19"
"72483993225","2003-07-31T23:59:00","38.69556","-121.58972","7.0","SACRAMENTO METROPOLITAN AIRPORT, CA US","SOM  ","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1s","0","0","28s","0","0","3.5","108","0","3.8","3.2","0.02s","","0.02s","31-31","","","","","","","","96.9","79.6","*","24","1838","62.3","29.88","29.81","0.02s","","","8.3","796","452","","0","0","344","-7777","2003-07-31 20:57","2003-07-31 20:57","2003-07-31 20:57","2003-07-31 20:57","2003-07-31 20:57","2003-07-31 20:57","2003-07-31 20:57","2003-07-31 20:57","2003-07-31 20:57","2003-07-31 20:57","2003-07-31 20:57","2003-07-31 20:57","0.01","0.02","0.02","0.02","0.02","0.02","0.02","0.02","0.02","0.02","0.02","0.02","SOM808PCP MTOT: 0.02 DEPNRM:-4.30 PCP GT 24HRS: 0.02 DATE(S):31 DAYS W/PCP >=.01: 1 DAYS W/PCP >=.10: 0 DAYS W/PCP >=1.00:  MSDP AMTS W/DATE-TIME TAGS:MIN:5  .01  31/2057 MIN:10  .02  31/2057 MIN:15  .02  31/2057 MIN:20  .02  31/2057 MIN:30  .02  31/2057 MIN:45  .02  31/2057 MIN:60  .02  31/2057 MIN:80  .02  31/2057 MIN:100  .02  31/2057 MIN:120  .02  31/2057 MIN:150  .02  31/2057 MIN:180  .02  31/2057 SN GT DP ON GRND:0 - DATE(S):0  AVG DLY MIN: 62.3 AVG DLY MAX: 96.9 AVG MLY TMP: 79.6 DAYS MAX <=32:  DAYS MAX >=70:28 DAYS MAX >=90:28 DAYS MIN <=32: 0 DAYS MIN  <=0: 0 AVG STP:29.81  AVG SLP:29.88  LWST SLP:29.71 DATE/TIME:241838 HGST SLP:  .00 DATE/TIME: 00000 HDD MTH TOT:   0 DEP NORM:   0 SEASON(JUL 1-JUN 30):    0 DEP NORM:5   0 CDD MTH TOT: 458 DEP NORM: -46 SEASON(JAN 1-DEC 31):  815 DEP NORM:   0","","","","","","","","","","2008-03-19"
"72483993225","2003-08-01T23:59:00","38.69556","-121.58972","7.0","SACRAMENTO METROPOLITAN AIRPORT, CA US","SOD  ","6","","","","","","","","","","","","","","","","","0508","1917","","80s","","","29.87","","6.5","15s","4.2s","0s","94","65s","150","18","0.00","","","150","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD60524 HR PRECIPITATION (IN): 0.00 TOTAL SUNSHINE (MINUTES):   0 PERCENT POSSIBLE SUNSHINE:  0 24 HR MAX TEMP (F): 9424 HR MAX TEMP TIME (LST):1534 24 HR MIN TEMP (F): 6524 HR MIN TEMP TIME (LST):0558 AVERAGE STATION PRESSURE:29.87  PEAK WIND SPEED (MPH): 18 PEAK WIND DIR (DEG):150 PEAK WIND TIME (LST):2342  FASTEST 2MIN SPEED (MPH): 15FASTEST 2MIN DIR (DEG):150 FASTEST 2MIN TIME (LST):2350 AVERAGE WIND SPEED (MPH): 6.5 24 HR AVG TEMP (F):80 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","","","","","","","","","","2008-03-19"
"72483993225","2003-08-02T23:59:00","38.69556","-121.58972","7.0","SACRAMENTO METROPOLITAN AIRPORT, CA US","SOD  ","6","","","","","","","","","","","","","","","","","0508","1916","","74","","","29.92","","11.1","9","-1.8","0","84","63","170","20","T","","","150","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD60524 HR PRECIPITATION (IN):  T   TOTAL SUNSHINE (MINUTES):   0 PERCENT POSSIBLE SUNSHINE:  0 24 HR MAX TEMP (F): 8424 HR MAX TEMP TIME (LST):1435 24 HR MIN TEMP (F): 6324 HR MIN TEMP TIME (LST):0734 AVERAGE STATION PRESSURE:29.92  PEAK WIND SPEED (MPH): 20 PEAK WIND DIR (DEG):170 PEAK WIND TIME (LST):1431  FASTEST 2MIN SPEED (MPH): 17FASTEST 2MIN DIR (DEG):150 FASTEST 2MIN TIME (LST):0523 AVERAGE WIND SPEED (MPH):11.1 24 HR AVG TEMP (F):74 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00   T   .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","","","","","","","","","","2008-03-19"
"72483993225","2003-08-03T23:59:00","38.69556","-121.58972","7.0","SACRAMENTO METROPOLITAN AIRPORT, CA US","SOD  ","6","","","","","","","","","","","","","","","","","0509","1915","","76","","","29.88","","8.9","11","0.3","0","90","61","190","17","0.00s","","","190","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD60524 HR PRECIPITATION (IN): 0.00 TOTAL SUNSHINE (MINUTES):   0 PERCENT POSSIBLE SUNSHINE:  0 24 HR MAX TEMP (F): 9024 HR MAX TEMP TIME (LST):1634 24 HR MIN TEMP (F): 6124 HR MIN TEMP TIME (LST):0603 AVERAGE STATION PRESSURE:29.88  PEAK WIND SPEED (MPH): 17 PEAK WIND DIR (DEG):190 PEAK WIND TIME (LST):1953  FASTEST 2MIN SPEED (MPH): 16FASTEST 2MIN DIR (DEG):190 FASTEST 2MIN TIME (LST):1947 AVERAGE WIND SPEED (MPH): 8.9 24 HR AVG TEMP (F):76 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","","","","","","","","","","2008-03-19"
"72483993225","2003-08-04T23:59:00","38.69556","-121.58972","7.0","SACRAMENTO METROPOLITAN AIRPORT, CA US","SOD  ","6","","","","","","","","","","","","","","","","","0510","1914","","75","","","29.88","","11.9","10","-0.7","0","89","60","190","24","0.00s","","","190","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD60524 HR PRECIPITATION (IN): 0.00 TOTAL SUNSHINE (MINUTES):   0 PERCENT POSSIBLE SUNSHINE:  0 24 HR MAX TEMP (F): 8924 HR MAX TEMP TIME (LST):1442 24 HR MIN TEMP (F): 6024 HR MIN TEMP TIME (LST):0522 AVERAGE STATION PRESSURE:29.88  PEAK WIND SPEED (MPH): 24 PEAK WIND DIR (DEG):190 PEAK WIND TIME (LST):1711  FASTEST 2MIN SPEED (MPH): 22FASTEST 2MIN DIR (DEG):190 FASTEST 2MIN TIME (LST):1637 AVERAGE WIND SPEED (MPH):11.9 24 HR AVG TEMP (F):75 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","","","","","","","","","","2008-03-19"
"72483993225","2003-08-05T23:59:00","38.69556","-121.58972","7.0","SACRAMENTO METROPOLITAN AIRPORT, CA US","SOD  ","6","","","","","","","","","","","","","","","","","0511","1913","","71","","","29.90","","9.3","6","-4.6","0","83","59","240","20","0.00s","","","200","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD60524 HR PRECIPITATION (IN): 0.00 TOTAL SUNSHINE (MINUTES):   0 PERCENT POSSIBLE SUNSHINE:  0 24 HR MAX TEMP (F): 8324 HR MAX TEMP TIME (LST):1619 24 HR MIN TEMP (F): 5924 HR MIN TEMP TIME (LST):0440 AVERAGE STATION PRESSURE:29.90  PEAK WIND SPEED (MPH): 20 PEAK WIND DIR (DEG):240 PEAK WIND TIME (LST):1504  FASTEST 2MIN SPEED (MPH): 16FASTEST 2MIN DIR (DEG):200 FASTEST 2MIN TIME (LST):1311 AVERAGE WIND SPEED (MPH): 9.3 24 HR AVG TEMP (F):71 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","","","","","","","","","","2008-03-19"
"72483993225","2003-08-06T23:59:00","38.69556","-121.58972","7.0","SACRAMENTO METROPOLITAN AIRPORT, CA US","SOD  ","6","","","","","","","","","","","","","","","","","0512","1912","","73","","","29.90","","11.3","8","-2.5","0","85","60","170","22","0.00s","","","170","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD60524 HR PRECIPITATION (IN): 0.00 TOTAL SUNSHINE (MINUTES):   0 PERCENT POSSIBLE SUNSHINE:  0 24 HR MAX TEMP (F): 8524 HR MAX TEMP TIME (LST):1505 24 HR MIN TEMP (F): 6024 HR MIN TEMP TIME (LST):0617 AVERAGE STATION PRESSURE:29.90  PEAK WIND SPEED (MPH): 22 PEAK WIND DIR (DEG):170 PEAK WIND TIME (LST):1700  FASTEST 2MIN SPEED (MPH): 18FASTEST 2MIN DIR (DEG):170 FASTEST 2MIN TIME (LST):1724 AVERAGE WIND SPEED (MPH):11.3 24 HR AVG TEMP (F):73 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","","","","","","","","","","2008-03-19"
"72483993225","2003-08-07T23:59:00","38.69556","-121.58972","7.0","SACRAMENTO METROPOLITAN AIRPORT, CA US","SOD  ","6","","","","","","","","","","","","","","","","","0513","1911","","72","","","29.90","","10.0","7","-3.5","0","86","58","190","20","0.00s","","","200","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD60524 HR PRECIPITATION (IN): 0.00 TOTAL SUNSHINE (MINUTES):   0 PERCENT POSSIBLE SUNSHINE:  0 24 HR MAX TEMP (F): 8624 HR MAX TEMP TIME (LST):1506 24 HR MIN TEMP (F): 5824 HR MIN TEMP TIME (LST):0519 AVERAGE STATION PRESSURE:29.90  PEAK WIND SPEED (MPH): 20 PEAK WIND DIR (DEG):190 PEAK WIND TIME (LST):1620  FASTEST 2MIN SPEED (MPH): 17FASTEST 2MIN DIR (DEG):200 FASTEST 2MIN TIME (LST):1600 AVERAGE WIND SPEED (MPH):10.0 24 HR AVG TEMP (F):72 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","","","","","","","","","","2008-03-19"
"72483993225","2003-08-08T23:59:00","38.69556","-121.58972","7.0","SACRAMENTO METROPOLITAN AIRPORT, CA US","SOD  ","6","","","","","","","","","","","","","","","","","0514","1910","","73","","","29.89","","7.6","8","-2.4","0","88","58","180","16","0.00s","","","180","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD60524 HR PRECIPITATION (IN): 0.00 TOTAL SUNSHINE (MINUTES):   0 PERCENT POSSIBLE SUNSHINE:  0 24 HR MAX TEMP (F): 8824 HR MAX TEMP TIME (LST):1711 24 HR MIN TEMP (F): 5824 HR MIN TEMP TIME (LST):0532 AVERAGE STATION PRESSURE:29.89  PEAK WIND SPEED (MPH): 16 PEAK WIND DIR (DEG):180 PEAK WIND TIME (LST):1954  FASTEST 2MIN SPEED (MPH): 14FASTEST 2MIN DIR (DEG):180 FASTEST 2MIN TIME (LST):1959 AVERAGE WIND SPEED (MPH): 7.6 24 HR AVG TEMP (F):73 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","","","","","","","","","","2008-03-19"
"72483993225","2003-08-09T23:59:00","38.69556","-121.58972","7.0","SACRAMENTO METROPOLITAN AIRPORT, CA US","SOD  ","6","","","","","","","","","","","","","","","","","0515","1908","","76","","","29.90","","10.0","11","0.6","0","92","60","200","21","0.00s","","","200","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD60524 HR PRECIPITATION (IN): 0.00 TOTAL SUNSHINE (MINUTES):   0 PERCENT POSSIBLE SUNSHINE:  0 24 HR MAX TEMP (F): 9224 HR MAX TEMP TIME (LST):1543 24 HR MIN TEMP (F): 6024 HR MIN TEMP TIME (LST):0435 AVERAGE STATION PRESSURE:29.90  PEAK WIND SPEED (MPH): 21 PEAK WIND DIR (DEG):200 PEAK WIND TIME (LST):1819  FASTEST 2MIN SPEED (MPH): 17FASTEST 2MIN DIR (DEG):200 FASTEST 2MIN TIME (LST):1827 AVERAGE WIND SPEED (MPH):10.0 24 HR AVG TEMP (F):76 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","","","","","","","","","","2008-03-19"
"72483993225","2003-08-10T23:59:00","38.69556","-121.58972","7.0","SACRAMENTO METROPOLITAN AIRPORT, CA US","SOD  ","6","","","","","","","","","","","","","","","","","0516","1907","","77","","","29.94","","9.9","12","1.7","0","93","60","170","20","0.00s","","","180","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD60524 HR PRECIPITATION (IN): 0.00 TOTAL SUNSHINE (MINUTES):   0 PERCENT POSSIBLE SUNSHINE:  0 24 HR MAX TEMP (F): 9324 HR MAX TEMP TIME (LST):1533 24 HR MIN TEMP (F): 6024 HR MIN TEMP TIME (LST):0550 AVERAGE STATION PRESSURE:29.94  PEAK WIND SPEED (MPH): 20 PEAK WIND DIR (DEG):170 PEAK WIND TIME (LST):1847  FASTEST 2MIN SPEED (MPH): 17FASTEST 2MIN DIR (DEG):180 FASTEST 2MIN TIME (LST):1851 AVERAGE WIND SPEED (MPH): 9.9 24 HR AVG TEMP (F):77 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","","","","","","","","","","2008-03-19"
"72483993225","2003-08-11T23:59:00","38.69556","-121.58972","7.0","SACRAMENTO METROPOLITAN AIRPORT, CA US","SOD  ","6","","","","","","","","","","","","","","","","","0517","1906","","76","","","29.89","","7.3","11","0.8","0","91","60","340","16","0.00s","","","130","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD60524 HR PRECIPITATION (IN): 0.00 TOTAL SUNSHINE (MINUTES):   0 PERCENT POSSIBLE SUNSHINE:  0 24 HR MAX TEMP (F): 9124 HR MAX TEMP TIME (LST):1712 24 HR MIN TEMP (F): 6024 HR MIN TEMP TIME (LST):0539 AVERAGE STATION PRESSURE:29.89  PEAK WIND SPEED (MPH): 16 PEAK WIND DIR (DEG):340 PEAK WIND TIME (LST):1035  FASTEST 2MIN SPEED (MPH): 14FASTEST 2MIN DIR (DEG):130 FASTEST 2MIN TIME (LST):0105 AVERAGE WIND SPEED (MPH): 7.3 24 HR AVG TEMP (F):76 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","","","","","","","","","","2008-03-19"
"72483993225","2003-08-12T23:59:00","38.69556","-121.58972","7.0","SACRAMENTO METROPOLITAN AIRPORT, CA US","SOD  ","6","","","","","","","","","","","","","","","","","0517","1905","","74","","","29.80","","6.2","9","-1.2","0","92","55","190","16","0.00s","","","200","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD60524 HR PRECIPITATION (IN): 0.00 TOTAL SUNSHINE (MINUTES):   0 PERCENT POSSIBLE SUNSHINE:  0 24 HR MAX TEMP (F): 9224 HR MAX TEMP TIME (LST):1629 24 HR MIN TEMP (F): 5524 HR MIN TEMP TIME (LST):0357 AVERAGE STATION PRESSURE:29.80  PEAK WIND SPEED (MPH): 16 PEAK WIND DIR (DEG):190 PEAK WIND TIME (LST):2037  FASTEST 2MIN SPEED (MPH): 15FASTEST 2MIN DIR (DEG):200 FASTEST 2MIN TIME (LST):1720 AVERAGE WIND SPEED (MPH): 6.2 24 HR AVG TEMP (F):74 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","","","","","","","","","","2008-03-19"
"72483993225","2003-08-13T23:59:00","38.69556","-121.58972","7.0","SACRAMENTO METROPOLITAN AIRPORT, CA US","SOD  ","6","","","","","","","","","","","","","","","","","0518","1903","","75","","","29.84","","6.8","10","-0.1","0","92","57","190","15","0.00s","","","190","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD60524 HR PRECIPITATION (IN): 0.00 TOTAL SUNSHINE (MINUTES):   0 PERCENT POSSIBLE SUNSHINE:  0 24 HR MAX TEMP (F): 9224 HR MAX TEMP TIME (LST):1720 24 HR MIN TEMP (F): 5724 HR MIN TEMP TIME (LST):0503 AVERAGE STATION PRESSURE:29.84  PEAK WIND SPEED (MPH): 15 PEAK WIND DIR (DEG):190 PEAK WIND TIME (LST):2208  FASTEST 2MIN SPEED (MPH): 14FASTEST 2MIN DIR (DEG):190 FASTEST 2MIN TIME (LST):2210 AVERAGE WIND SPEED (MPH): 6.8 24 HR AVG TEMP (F):75 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","","","","","","","","","","2008-03-19"
"72483993225","2003-08-14T23:59:00","38.69556","-121.58972","7.0","SACRAMENTO METROPOLITAN AIRPORT, CA US","SOD  ","6","","","","","","","","","","","","","","","","","0519","1902","","75","","","29.90","","9.9","10","-0.1","0","91","59","160","18","0.00s","","","210","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD60524 HR PRECIPITATION (IN): 0.00 TOTAL SUNSHINE (MINUTES):   0 PERCENT POSSIBLE SUNSHINE:  0 24 HR MAX TEMP (F): 9124 HR MAX TEMP TIME (LST):1558 24 HR MIN TEMP (F): 5924 HR MIN TEMP TIME (LST):0617 AVERAGE STATION PRESSURE:29.90  PEAK WIND SPEED (MPH): 18 PEAK WIND DIR (DEG):160 PEAK WIND TIME (LST):2025  FASTEST 2MIN SPEED (MPH): 16FASTEST 2MIN DIR (DEG):210 FASTEST 2MIN TIME (LST):1631 AVERAGE WIND SPEED (MPH): 9.9 24 HR AVG TEMP (F):75 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","","","","","","","","","","2008-03-19"
"72483993225","2003-08-15T23:59:00","38.69556","-121.58972","7.0","SACRAMENTO METROPOLITAN AIRPORT, CA US","SOD  ","6","","","","","","","","","","","","","","","","","0520","1901","","76","","","29.93","","6.2","11","1.0","0","92","59","130","16","0.00s","","","140","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD60524 HR PRECIPITATION (IN): 0.00 TOTAL SUNSHINE (MINUTES):   0 PERCENT POSSIBLE SUNSHINE:  0 24 HR MAX TEMP (F): 9224 HR MAX TEMP TIME (LST):1716 24 HR MIN TEMP (F): 5924 HR MIN TEMP TIME (LST):0555 AVERAGE STATION PRESSURE:29.93  PEAK WIND SPEED (MPH): 16 PEAK WIND DIR (DEG):130 PEAK WIND TIME (LST):0026  FASTEST 2MIN SPEED (MPH): 13FASTEST 2MIN DIR (DEG):140 FASTEST 2MIN TIME (LST):0027 AVERAGE WIND SPEED (MPH): 6.2 24 HR AVG TEMP (F):76 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","","","","","","","","","","2008-03-19"
